ClaimId,FeatureKey,rank,shap_value,abs_shap,raw_value,encoded_value,fraud_score,y_true
1406,17,5,0.5988679593845881,0.5988679593845881,7,6.0,0.983428418636322,1
1427,19,1,1.7685982675723426,1.7685982675723426,23.166666666666664,155.0,0.9542760848999025,1
1427,9,2,1.6921418067543346,1.6921418067543346,0.499,380.0,0.9542760848999025,1
1427,11,3,1.4530455993342184,1.4530455993342184,406,382.0,0.9542760848999025,1
1427,8,4,1.0862483972479096,1.0862483972479096,57,37.0,0.9542760848999025,1
1427,17,5,0.9617148056476436,0.9617148056476436,11,10.0,0.9542760848999025,1
1470,2,1,-1.4619890230635064,1.4619890230635064,54,4.0,0.0002773494925349,1
1470,11,2,-1.01059726965108,1.01059726965108,166,142.0,0.0002773494925349,1
1470,15,3,-0.5823570415964059,0.5823570415964059,Alone,0.0,0.0002773494925349,1
1470,7,4,-0.5405932308830961,0.5405932308830961,0,0.0,0.0002773494925349,1
1470,17,5,-0.4412486091866594,0.4412486091866594,7,6.0,0.0002773494925349,1
1551,12,1,0.973724730371614,0.973724730371614,18,16.0,0.0048425872810184,1
1551,2,2,-0.8280012709076982,0.8280012709076982,54,4.0,0.0048425872810184,1
1551,8,3,-0.561499017995593,0.561499017995593,36,16.0,0.0048425872810184,1
1551,9,4,-0.4618105194600866,0.4618105194600866,0.275,209.0,0.0048425872810184,1
1551,17,5,0.3600479964706756,0.3600479964706756,10,9.0,0.0048425872810184,1
1659,9,1,2.140789563136932,2.140789563136932,0.314,239.0,0.9783409237861632,1
1659,16,2,1.4837810072056892,1.4837810072056892,2+,2.0,0.9783409237861632,1
1659,19,3,1.3532255381333744,1.3532255381333744,22.75,146.0,0.9783409237861632,1
1659,12,4,1.207968250805643,1.207968250805643,20,18.0,0.9783409237861632,1
1659,11,5,1.018726843624645,1.018726843624645,243,219.0,0.9783409237861632,1
1678,9,1,2.355035218588091,2.355035218588091,0.33,251.0,0.9843448996543884,1
1678,16,2,1.5146586483829014,1.5146586483829014,2+,2.0,0.9843448996543884,1
1678,11,3,1.4772054993319037,1.4772054993319037,414,390.0,0.9843448996543884,1
1678,8,4,1.1535748843534384,1.1535748843534384,72,52.0,0.9843448996543884,1
1678,19,5,1.0538469307752163,1.0538469307752163,37.5,441.0,0.9843448996543884,1
1704,11,1,-1.0961038211789491,1.0961038211789491,126,102.0,0.0015703248791396,1
1704,9,2,-0.8498071613233696,0.8498071613233696,0.127,95.0,0.0015703248791396,1
1704,19,3,0.8370397247010988,0.8370397247010988,24.5,182.0,0.0015703248791396,1
1704,8,4,-0.7574184945582237,0.7574184945582237,35,15.0,0.0015703248791396,1
1704,12,5,0.7287605935517786,0.7287605935517786,10,8.0,0.0015703248791396,1
1712,9,1,3.218909804670893,3.218909804670893,0.791,600.0,0.9752060174942015,1
1712,18,2,1.4983331001064288,1.4983331001064288,Professional,2.0,0.9752060174942015,1
1712,12,3,1.3226080791936692,1.3226080791936692,18,16.0,0.9752060174942015,1
1712,19,4,0.8199941763018432,0.8199941763018432,17.666666666666668,29.0,0.9752060174942015,1
1712,2,5,0.7758336468848575,0.7758336468848575,64,14.0,0.9752060174942015,1
1809,9,1,3.6589816931332098,3.6589816931332098,1.0,753.0,0.9743688106536864,1
1809,11,2,1.0904592795572898,1.0904592795572898,306,282.0,0.9743688106536864,1
1809,19,3,1.0527886018559365,1.0527886018559365,21.5,120.0,0.9743688106536864,1
1809,12,4,0.8638120433761651,0.8638120433761651,26,24.0,0.9743688106536864,1
1809,3,5,0.7761072568316013,0.7761072568316013,1,1.0,0.9743688106536864,1
1817,9,1,2.214216643648324,2.214216643648324,0.802,609.0,0.0486817508935928,1
1817,15,2,-1.161520706364099,1.161520706364099,Alone,0.0,0.0486817508935928,1
1817,17,3,0.9509153197659908,0.9509153197659908,5,4.0,0.0486817508935928,1
1817,8,4,-0.8799509186977957,0.8799509186977957,35,15.0,0.0486817508935928,1
1817,12,5,0.4032628721472429,0.4032628721472429,16,14.0,0.0486817508935928,1
1861,11,1,3.3243862917017037,3.3243862917017037,671,647.0,0.9809946417808532,1
1861,8,2,1.9088852387245423,1.9088852387245423,75,55.0,0.9809946417808532,1
1861,12,3,-1.3944248547605094,1.3944248547605094,56,54.0,0.9809946417808532,1
1861,19,4,1.2382605677211904,1.2382605677211904,19.083333333333336,65.0,0.9809946417808532,1
1861,2,5,1.003926671034278,1.003926671034278,57,7.0,0.9809946417808532,1
2075,9,1,2.666906419571424,2.666906419571424,0.666,509.0,0.1813468635082245,1
2075,18,2,-0.4400149382493691,0.4400149382493691,Private,0.0,0.1813468635082245,1
2075,19,3,0.3951089498876536,0.3951089498876536,19.083333333333336,65.0,0.1813468635082245,1
2075,12,4,0.3364925915915955,0.3364925915915955,33,31.0,0.1813468635082245,1
2075,8,5,0.3139488668650301,0.3139488668650301,52,32.0,0.1813468635082245,1
2139,9,1,1.1418040605823625,1.1418040605823625,0.307,234.0,0.092347465455532,1
2139,3,2,0.7571752937562997,0.7571752937562997,1,1.0,0.092347465455532,1
2139,12,3,0.6529843675759912,0.6529843675759912,24,22.0,0.092347465455532,1
2139,7,4,-0.4205758807403617,0.4205758807403617,0,0.0,0.092347465455532,1
2139,19,5,0.3328425515364506,0.3328425515364506,18.833333333333332,58.0,0.092347465455532,1
2143,17,1,1.6447135354990314,1.6447135354990314,8,7.0,0.9619505405426024,1
2143,19,2,1.5122326422260812,1.5122326422260812,18.416666666666668,50.0,0.9619505405426024,1
2143,11,3,1.2864514655691892,1.2864514655691892,307,283.0,0.9619505405426024,1
2143,9,4,1.053008296608532,1.053008296608532,0.246,186.0,0.9619505405426024,1
2143,8,5,0.6009576271221886,0.6009576271221886,44,24.0,0.9619505405426024,1
2188,12,1,-0.7607178971395478,0.7607178971395478,40,38.0,0.0178405400365591,1
2188,8,2,-0.6488601937589555,0.6488601937589555,58,38.0,0.0178405400365591,1
2188,3,3,0.6307902810038649,0.6307902810038649,2+,2.0,0.0178405400365591,1
2188,7,4,0.5185560017563694,0.5185560017563694,1,1.0,0.0178405400365591,1
2188,11,5,0.4649170337958457,0.4649170337958457,483,459.0,0.0178405400365591,1
2278,12,1,1.1107712298577823,1.1107712298577823,19,17.0,0.0076913805678486,1
2278,6,2,-0.6967709024198848,0.6967709024198848,1,1.0,0.0076913805678486,1
2278,11,3,-0.6849305663448467,0.6849305663448467,232,208.0,0.0076913805678486,1
2278,7,4,-0.3014139546957449,0.3014139546957449,0,0.0,0.0076913805678486,1
2278,18,5,0.2882070191003731,0.2882070191003731,Private+trip to office,1.0,0.0076913805678486,1
2291,9,1,1.4642363799896705,1.4642363799896705,0.583,444.0,0.0503939613699913,1
2291,19,2,0.7892384514475999,0.7892384514475999,18.416666666666668,50.0,0.0503939613699913,1
2291,11,3,-0.3469583166337724,0.3469583166337724,319,295.0,0.0503939613699913,1
2291,4,4,-0.2276250467586214,0.2276250467586214,1,1.0,0.0503939613699913,1
2291,8,5,0.1657215311924665,0.1657215311924665,45,25.0,0.0503939613699913,1
2438,9,1,3.548140657504955,3.548140657504955,0.942,711.0,0.9814056754112244,1
2438,19,2,1.06303864247835,1.06303864247835,18.0,38.0,0.9814056754112244,1
2438,12,3,0.849138965288439,0.849138965288439,24,22.0,0.9814056754112244,1
2438,7,4,0.8482634717160908,0.8482634717160908,1,1.0,0.9814056754112244,1
2438,6,5,0.811178697508949,0.811178697508949,1,1.0,0.9814056754112244,1
2516,9,1,2.453777918309933,2.453777918309933,0.258,196.0,0.9600337743759156,1
2516,11,2,0.9769359831606562,0.9769359831606562,354,330.0,0.9600337743759156,1
2516,19,3,0.7582751468380593,0.7582751468380593,17.5,24.0,0.9600337743759156,1
2516,12,4,0.7452149676480622,0.7452149676480622,30,28.0,0.9600337743759156,1
2516,17,5,0.7295470908944844,0.7295470908944844,9,8.0,0.9600337743759156,1
2880,19,1,-0.5994392149760097,0.5994392149760097,18.75,57.0,0.003518080106005,1
2880,12,2,0.5667283533361478,0.5667283533361478,16,14.0,0.003518080106005,1
2880,2,3,-0.388575422678623,0.388575422678623,64,14.0,0.003518080106005,1
2880,9,4,-0.2375289066279219,0.2375289066279219,0.323,246.0,0.003518080106005,1
2880,8,5,-0.2170049260402447,0.2170049260402447,35,15.0,0.003518080106005,1
2887,9,1,3.127332929649274,3.127332929649274,0.845,640.0,0.9924544095993042,1
2887,19,2,1.991589220990354,1.991589220990354,17.916666666666664,35.0,0.9924544095993042,1
2887,11,3,0.8707164090771948,0.8707164090771948,145,121.0,0.9924544095993042,1
2887,8,4,0.8078236755584658,0.8078236755584658,30,10.0,0.9924544095993042,1
2887,2,5,0.7876509438016547,0.7876509438016547,60,10.0,0.9924544095993042,1
2902,9,1,2.717718420745732,2.717718420745732,0.833,633.0,0.2419402599334716,1
2902,19,2,1.3613700029398752,1.3613700029398752,20.583333333333336,102.0,0.2419402599334716,1
2902,12,3,0.9039824676197168,0.9039824676197168,11,9.0,0.2419402599334716,1
2902,11,4,-0.8142834460609447,0.8142834460609447,137,113.0,0.2419402599334716,1
2902,17,5,-0.4244799672662702,0.4244799672662702,7,6.0,0.2419402599334716,1
2982,9,1,1.5840283673116209,1.5840283673116209,0.711,542.0,0.5594695210456848,1
2982,19,2,0.7368401178048225,0.7368401178048225,19.083333333333336,65.0,0.5594695210456848,1
2982,8,3,0.658776141774215,0.658776141774215,54,34.0,0.5594695210456848,1
2982,17,4,0.6158129078990169,0.6158129078990169,6,5.0,0.5594695210456848,1
2982,11,5,0.3426727895949807,0.3426727895949807,419,395.0,0.5594695210456848,1
3074,11,1,1.8987324590462595,1.8987324590462595,492,468.0,0.3333064615726471,1
3074,12,2,-0.9892198463554088,0.9892198463554088,41,39.0,0.3333064615726471,1
3074,9,3,0.9316703169367976,0.9316703169367976,0.904,684.0,0.3333064615726471,1
3074,19,4,0.5496140227372234,0.5496140227372234,18.0,38.0,0.3333064615726471,1
3074,18,5,-0.4938342958726934,0.4938342958726934,Professional,2.0,0.3333064615726471,1
3296,9,1,1.7683928955461303,1.7683928955461303,0.208,158.0,0.9721341729164124,1
3296,19,2,1.5453363631800312,1.5453363631800312,22.25,136.0,0.9721341729164124,1
3296,7,3,1.1458729400237644,1.1458729400237644,1,1.0,0.9721341729164124,1
3296,11,4,0.9506777781928758,0.9506777781928758,345,321.0,0.9721341729164124,1
3296,17,5,0.9075600739647052,0.9075600739647052,4,3.0,0.9721341729164124,1
3391,7,1,1.7415971041593,1.7415971041593,2+,2.0,0.9733713865280152,1
3391,19,2,1.6732546458460271,1.6732546458460271,19.166666666666668,67.0,0.9733713865280152,1
3391,9,3,1.208088531502035,1.208088531502035,0.375,285.0,0.9733713865280152,1
3391,11,4,0.7724268599426068,0.7724268599426068,322,298.0,0.9733713865280152,1
3391,2,5,0.5191978652994294,0.5191978652994294,50,0.0,0.9733713865280152,1
3517,9,1,2.5793000902767744,2.5793000902767744,0.318,242.0,0.987785577774048,1
3517,19,2,2.287851785895109,2.287851785895109,18.333333333333332,47.0,0.987785577774048,1
3517,18,3,1.136063261203817,1.136063261203817,Professional,2.0,0.987785577774048,1
3517,16,4,0.8383224114321638,0.8383224114321638,2+,2.0,0.987785577774048,1
3517,8,5,0.7987071663794632,0.7987071663794632,44,24.0,0.987785577774048,1
3589,11,1,3.57511706659483,3.57511706659483,500,476.0,0.9534151554107666,1
3589,7,2,1.3396615302292776,1.3396615302292776,1,1.0,0.9534151554107666,1
3589,19,3,0.9938574014999904,0.9938574014999904,22.333333333333336,138.0,0.9534151554107666,1
3589,17,4,0.9767906827548176,0.9767906827548176,6,5.0,0.9534151554107666,1
3589,12,5,-0.968082241719676,0.968082241719676,42,40.0,0.9534151554107666,1
3701,9,1,3.235727402878838,3.235727402878838,0.957,722.0,0.1387408822774887,1
3701,11,2,-1.2668748765318378,1.2668748765318378,298,274.0,0.1387408822774887,1
3701,17,3,0.8088078978861449,0.8088078978861449,5,4.0,0.1387408822774887,1
3701,12,4,0.6032076124910236,0.6032076124910236,25,23.0,0.1387408822774887,1
3701,5,5,0.5538723479621694,0.5538723479621694,1,1.0,0.1387408822774887,1
4000,2,1,0.8229710889910348,0.8229710889910348,53,3.0,0.0140541093423962,1
4000,9,2,-0.6642126693412138,0.6642126693412138,0.25,190.0,0.0140541093423962,1
4000,17,3,-0.4552737186826562,0.4552737186826562,7,6.0,0.0140541093423962,1
4000,7,4,-0.371280954873655,0.371280954873655,0,0.0,0.0140541093423962,1
4000,19,5,0.2851425002673932,0.2851425002673932,19.0,63.0,0.0140541093423962,1
4111,17,1,1.4932060921889203,1.4932060921889203,9,8.0,0.9750276803970336,1
4111,9,2,1.4706690416704804,1.4706690416704804,0.255,194.0,0.9750276803970336,1
4111,19,3,1.398484376271881,1.398484376271881,28.25,258.0,0.9750276803970336,1
4111,12,4,0.9369009129978076,0.9369009129978076,21,19.0,0.9750276803970336,1
4111,2,5,0.7469368420743558,0.7469368420743558,50,0.0,0.9750276803970336,1
4112,9,1,2.21164737008221,2.21164737008221,0.744,566.0,0.6698054075241089,1
4112,12,2,1.141076477449242,1.141076477449242,21,19.0,0.6698054075241089,1
4112,19,3,0.7804109335855446,0.7804109335855446,28.0,253.0,0.6698054075241089,1
4112,17,4,0.6355716169247171,0.6355716169247171,9,8.0,0.6698054075241089,1
4112,11,5,-0.6155352246977418,0.6155352246977418,252,228.0,0.6698054075241089,1
4152,9,1,1.5375942831162683,1.5375942831162683,0.749,569.0,0.1507183462381363,1
4152,12,2,0.853135972264863,0.853135972264863,26,24.0,0.1507183462381363,1
4152,11,3,-0.6605421357675368,0.6605421357675368,311,287.0,0.1507183462381363,1
4152,7,4,0.5494463517182885,0.5494463517182885,1,1.0,0.1507183462381363,1
4152,16,5,0.5384695329386886,0.5384695329386886,1,1.0,0.1507183462381363,1
4209,11,1,0.4389454558356374,0.4389454558356374,372,348.0,0.0298723336309194,1
4209,9,2,-0.3533379365422297,0.3533379365422297,0.25,190.0,0.0298723336309194,1
4209,7,3,0.2707105243753904,0.2707105243753904,1,1.0,0.0298723336309194,1
4209,8,4,0.2455072961349651,0.2455072961349651,50,30.0,0.0298723336309194,1
4209,12,5,0.1829091970996523,0.1829091970996523,31,29.0,0.0298723336309194,1
4229,11,1,2.933539273736551,2.933539273736551,583,559.0,0.9685433506965636,1
4229,8,2,1.892254134407267,1.892254134407267,72,52.0,0.9685433506965636,1
4229,9,3,1.502114791704771,1.502114791704771,0.338,257.0,0.9685433506965636,1
4229,12,4,-1.4708663029631135,1.4708663029631135,49,47.0,0.9685433506965636,1
4229,2,5,1.163272917239392,1.163272917239392,58,8.0,0.9685433506965636,1
4316,9,1,1.2018077321943748,1.2018077321943748,0.583,444.0,0.3977432250976562,1
4316,12,2,0.9453901200150722,0.9453901200150722,26,24.0,0.3977432250976562,1
4316,19,3,0.8509218877757667,0.8509218877757667,17.916666666666668,36.0,0.3977432250976562,1
4316,17,4,0.6806504893630335,0.6806504893630335,8,7.0,0.3977432250976562,1
4316,11,5,0.529764601851457,0.529764601851457,313,289.0,0.3977432250976562,1
4346,17,1,1.4629717639899171,1.4629717639899171,3,2.0,0.9664266109466552,1
4346,9,2,1.2862176552214442,1.2862176552214442,0.416,317.0,0.9664266109466552,1
4346,19,3,1.0957698431517928,1.0957698431517928,22.5,141.0,0.9664266109466552,1
4346,7,4,1.0497912978496606,1.0497912978496606,1,1.0,0.9664266109466552,1
4346,8,5,0.9169734829962544,0.9169734829962544,50,30.0,0.9664266109466552,1
4355,2,1,2.235338110259545,2.235338110259545,90,40.0,0.9715563654899596,1
4355,17,2,2.222629839146757,2.222629839146757,8,7.0,0.9715563654899596,1
4355,9,3,1.5593520538095254,1.5593520538095254,0.416,317.0,0.9715563654899596,1
4355,19,4,0.9014050916417728,0.9014050916417728,17.5,24.0,0.9715563654899596,1
4355,12,5,0.634688763789527,0.634688763789527,10,8.0,0.9715563654899596,1
4412,11,1,-1.0329417154419571,1.0329417154419571,170,146.0,0.0004148308653384,1
4412,2,2,-0.7856843568729528,0.7856843568729528,68,18.0,0.0004148308653384,1
4412,19,3,-0.7125818269849696,0.7125818269849696,17.833333333333336,34.0,0.0004148308653384,1
4412,9,4,-0.4994049652690955,0.4994049652690955,0.416,317.0,0.0004148308653384,1
4412,12,5,0.4168969516540528,0.4168969516540528,14,12.0,0.0004148308653384,1
4436,9,1,2.026274832646759,2.026274832646759,0.583,444.0,0.9480940103530884,1
4436,2,2,1.9068156209646256,1.9068156209646256,80,30.0,0.9480940103530884,1
4436,12,3,1.1998049808846554,1.1998049808846554,10,8.0,0.9480940103530884,1
4436,19,4,0.7562946350943094,0.7562946350943094,23.0,152.0,0.9480940103530884,1
4436,11,5,0.703692503686143,0.703692503686143,120,96.0,0.9480940103530884,1
4474,9,1,2.6636241214222536,2.6636241214222536,0.5,381.0,0.9800787568092346,1
4474,2,2,1.3873411814479917,1.3873411814479917,80,30.0,0.9800787568092346,1
4474,19,3,1.2331183531734131,1.2331183531734131,17.833333333333332,33.0,0.9800787568092346,1
4474,18,4,1.1831352077260089,1.1831352077260089,Professional,2.0,0.9800787568092346,1
4474,15,5,0.8763535686010436,0.8763535686010436,Alone,0.0,0.9800787568092346,1
4579,19,1,2.1965043937630617,2.1965043937630617,17.75,31.0,0.997341811656952,1
4579,9,2,2.071874569821539,2.071874569821539,0.499,380.0,0.997341811656952,1
4579,2,3,1.8774835572015585,1.8774835572015585,73,23.0,0.997341811656952,1
4579,18,4,1.738861624728852,1.738861624728852,Professional run,3.0,0.997341811656952,1
4579,12,5,0.8130573543129139,0.8130573543129139,22,20.0,0.997341811656952,1
4660,9,1,1.8683697729474809,1.8683697729474809,0.499,380.0,0.9735419750213624,1
4660,11,2,1.6523559167496114,1.6523559167496114,96,72.0,0.9735419750213624,1
4660,19,3,1.5567721942833486,1.5567721942833486,20.0,88.0,0.9735419750213624,1
4660,7,4,1.0048430560022097,1.0048430560022097,1,1.0,0.9735419750213624,1
4660,12,5,0.5377315322002687,0.5377315322002687,8,6.0,0.9735419750213624,1
4665,8,1,1.6542511956648378,1.6542511956648378,61,41.0,0.408905029296875,1
4665,9,2,1.3476607219853758,1.3476607219853758,0.583,444.0,0.408905029296875,1
4665,12,3,-1.1527233756358328,1.1527233756358328,40,38.0,0.408905029296875,1
4665,15,4,0.9874973513497024,0.9874973513497024,Alone,0.0,0.408905029296875,1
4665,11,5,0.816119076293362,0.816119076293362,476,452.0,0.408905029296875,1
4667,9,1,3.213793737758351,3.213793737758351,0.855,647.0,0.9452320337295532,1
4667,11,2,1.0924991969852271,1.0924991969852271,275,251.0,0.9452320337295532,1
4667,17,3,1.0108617247875915,1.0108617247875915,11,10.0,0.9452320337295532,1
4667,12,4,0.7339897795178695,0.7339897795178695,23,21.0,0.9452320337295532,1
4667,19,5,0.4602472286769625,0.4602472286769625,20.083333333333332,89.0,0.9452320337295532,1
4965,11,1,3.7960071458273887,3.7960071458273887,591,567.0,0.9760980606079102,1
4965,9,2,2.525005600992336,2.525005600992336,0.666,509.0,0.9760980606079102,1
4965,12,3,-1.964979488697936,1.964979488697936,49,47.0,0.9760980606079102,1
4965,19,4,1.0692683661370392,1.0692683661370392,21.75,125.0,0.9760980606079102,1
4965,17,5,1.0452485189904654,1.0452485189904654,10,9.0,0.9760980606079102,1
5004,9,1,3.2023341699843333,3.2023341699843333,0.841,637.0,0.0731755197048187,1
